,Date,DISTRICT,Weather Condition
9665,2020-05-29,Kailali,Clear
9666,2020-05-30,Kailali,Clear
9667,2020-05-31,Kailali,Clear
9668,2020-06-01,Kailali,Clear
9669,2020-06-02,Kailali,Clear
9670,2020-06-03,Kailali,Clear
9671,2020-06-04,Kailali,Clear
9672,2020-06-05,Kailali,Clear
9673,2020-06-06,Kailali,Clear
9674,2020-06-07,Kailali,Clear
9675,2020-06-08,Kailali,Clear
9676,2020-06-09,Kailali,Clear
9677,2020-06-10,Kailali,Clear
9678,2020-06-11,Kailali,Clear
9679,2020-06-12,Kailali,Clear
9680,2020-06-13,Kailali,Clear
9681,2020-06-14,Kailali,Clear
9682,2020-06-15,Kailali,Clear
9683,2020-06-16,Kailali,Clear
9684,2020-06-17,Kailali,Clear
9685,2020-06-18,Kailali,Clear
9686,2020-06-19,Kailali,Clear
9687,2020-06-20,Kailali,Clear
9688,2020-06-21,Kailali,Clear
9689,2020-06-22,Kailali,Rainy
9690,2020-06-23,Kailali,Rainy
9691,2020-06-24,Kailali,Rainy
9692,2020-06-25,Kailali,Rainy
9693,2020-06-26,Kailali,Rainy
9694,2020-06-27,Kailali,Rainy
9695,2020-06-28,Kailali,Rainy
9696,2020-06-29,Kailali,Rainy
9697,2020-06-30,Kailali,Rainy
9698,2020-07-01,Kailali,Rainy
9699,2020-07-02,Kailali,Rainy
9700,2020-07-03,Kailali,Rainy
9701,2020-07-04,Kailali,Rainy
9702,2020-07-05,Kailali,Rainy
9703,2020-07-06,Kailali,Rainy
9704,2020-07-07,Kailali,Rainy
9705,2020-07-08,Kailali,Rainy
9706,2020-07-09,Kailali,Rainy
9707,2020-07-10,Kailali,Rainy
9708,2020-07-11,Kailali,Rainy
9709,2020-07-12,Kailali,Rainy
9710,2020-07-13,Kailali,Rainy
9711,2020-07-14,Kailali,Rainy
9712,2020-07-15,Kailali,Rainy
9713,2020-07-16,Kailali,Rainy
9714,2020-07-17,Kailali,Rainy
9715,2020-07-18,Kailali,Rainy
9716,2020-07-19,Kailali,Rainy
9717,2020-07-20,Kailali,Rainy
9718,2020-07-21,Kailali,Rainy
9719,2020-07-22,Kailali,Rainy
9720,2020-07-23,Kailali,Rainy
9721,2020-07-24,Kailali,Rainy
9722,2020-07-25,Kailali,Rainy
9723,2020-07-26,Kailali,Rainy
9724,2020-07-27,Kailali,Rainy
9725,2020-07-28,Kailali,Rainy
9726,2020-07-29,Kailali,Rainy
9727,2020-07-30,Kailali,Rainy
9728,2020-07-31,Kailali,Rainy
9729,2020-08-01,Kailali,Rainy
9730,2020-08-02,Kailali,Rainy
9731,2020-08-03,Kailali,Rainy
9732,2020-08-04,Kailali,Rainy
9733,2020-08-05,Kailali,Rainy
9734,2020-08-06,Kailali,Rainy
9735,2020-08-07,Kailali,Rainy
9736,2020-08-08,Kailali,Rainy
9737,2020-08-09,Kailali,Rainy
9738,2020-08-10,Kailali,Rainy
9739,2020-08-11,Kailali,Rainy
9740,2020-08-12,Kailali,Rainy
9741,2020-08-13,Kailali,Rainy
9742,2020-08-14,Kailali,Rainy
9743,2020-08-15,Kailali,Rainy
9744,2020-08-16,Kailali,Rainy
9745,2020-08-17,Kailali,Rainy
9746,2020-08-18,Kailali,Rainy
9747,2020-08-19,Kailali,Rainy
9748,2020-08-20,Kailali,Rainy
9749,2020-08-21,Kailali,Rainy
9750,2020-08-22,Kailali,Rainy
9751,2020-08-23,Kailali,Rainy
9752,2020-08-24,Kailali,Rainy
9753,2020-08-25,Kailali,Rainy
9754,2020-08-26,Kailali,Rainy
9755,2020-08-27,Kailali,Rainy
9756,2020-08-28,Kailali,Rainy
9757,2020-08-29,Kailali,Rainy
9758,2020-08-30,Kailali,Rainy
9759,2020-08-31,Kailali,Rainy
9760,2020-09-01,Kailali,Rainy
9761,2020-09-02,Kailali,Rainy
9762,2020-09-03,Kailali,Rainy
9763,2020-09-04,Kailali,Rainy
9764,2020-09-05,Kailali,Rainy
9765,2020-09-06,Kailali,Rainy
9766,2020-09-07,Kailali,Rainy
9767,2020-09-08,Kailali,Rainy
9768,2020-09-09,Kailali,Cloudy
9769,2020-09-10,Kailali,Cloudy
9770,2020-09-11,Kailali,Rainy
9771,2020-09-12,Kailali,Rainy
9772,2020-09-13,Kailali,Rainy
9773,2020-09-14,Kailali,Rainy
9774,2020-09-15,Kailali,Cloudy
9775,2020-09-16,Kailali,Rainy
9776,2020-09-17,Kailali,Cloudy
9777,2020-09-18,Kailali,Cloudy
9778,2020-09-19,Kailali,Cloudy
9779,2020-09-20,Kailali,Cloudy
9780,2020-09-21,Kailali,Rainy
9781,2020-09-22,Kailali,Cloudy
9782,2020-09-23,Kailali,Rainy
9783,2020-09-24,Kailali,Cloudy
9784,2020-09-25,Kailali,Cloudy
9785,2020-09-26,Kailali,Cloudy
9786,2020-09-27,Kailali,Cloudy
9787,2020-09-28,Kailali,Clear
9788,2020-09-29,Kailali,Clear
9789,2020-09-30,Kailali,Cloudy
9790,2020-10-01,Kailali,Cloudy
9791,2020-10-02,Kailali,Clear
9792,2020-10-03,Kailali,Clear
9793,2020-10-04,Kailali,Clear
9794,2020-10-05,Kailali,Clear
9795,2020-10-06,Kailali,Clear
9796,2020-10-07,Kailali,Clear
9797,2020-10-08,Kailali,Clear
9798,2020-10-09,Kailali,Clear
9799,2020-10-10,Kailali,Clear
9800,2020-10-11,Kailali,Clear
9801,2020-10-12,Kailali,Clear
9802,2020-10-13,Kailali,Clear
9803,2020-10-14,Kailali,Clear
9804,2020-10-15,Kailali,Clear
9805,2020-10-16,Kailali,Clear
9806,2020-10-17,Kailali,Clear
9807,2020-10-18,Kailali,Clear
9808,2020-10-19,Kailali,Clear
9809,2020-10-20,Kailali,Clear
9810,2020-10-21,Kailali,Clear
9811,2020-10-22,Kailali,Clear
9812,2020-10-23,Kailali,Clear
9813,2020-10-24,Kailali,Clear
9814,2020-10-25,Kailali,Clear
9815,2020-10-26,Kailali,Clear
9816,2020-10-27,Kailali,Clear
9817,2020-10-28,Kailali,Clear
9818,2020-10-29,Kailali,Clear
9819,2020-10-30,Kailali,Clear
9820,2020-10-31,Kailali,Clear
9821,2020-11-01,Kailali,Clear
9822,2020-11-02,Kailali,Clear
9823,2020-11-03,Kailali,Clear
9824,2020-11-04,Kailali,Clear
9825,2020-11-05,Kailali,Clear
9826,2020-11-06,Kailali,Clear
9827,2020-11-07,Kailali,Clear
9828,2020-11-08,Kailali,Clear
9829,2020-11-09,Kailali,Clear
9830,2020-11-10,Kailali,Clear
9831,2020-11-11,Kailali,Clear
9832,2020-11-12,Kailali,Clear
9833,2020-11-13,Kailali,Clear
9834,2020-11-14,Kailali,Clear
9835,2020-11-15,Kailali,Clear
9836,2020-11-16,Kailali,Clear
9837,2020-11-17,Kailali,Clear
9838,2020-11-18,Kailali,Clear
9839,2020-11-19,Kailali,Clear
9840,2020-11-20,Kailali,Clear
9841,2020-11-21,Kailali,Clear
9842,2020-11-22,Kailali,Clear
9843,2020-11-23,Kailali,Clear
9844,2020-11-24,Kailali,Clear
9845,2020-11-25,Kailali,Clear
9846,2020-11-26,Kailali,Clear
9847,2020-11-27,Kailali,Clear
9848,2020-11-28,Kailali,Clear
9849,2020-11-29,Kailali,Clear
9850,2020-11-30,Kailali,Clear
9851,2020-12-01,Kailali,Clear
9852,2020-12-02,Kailali,Clear
9853,2020-12-03,Kailali,Clear
9854,2020-12-04,Kailali,Clear
9855,2020-12-05,Kailali,Clear
9856,2020-12-06,Kailali,Clear
9857,2020-12-07,Kailali,Clear
9858,2020-12-08,Kailali,Clear
9859,2020-12-09,Kailali,Clear
9860,2020-12-10,Kailali,Clear
9861,2020-12-11,Kailali,Clear
9862,2020-12-12,Kailali,Clear
9863,2020-12-13,Kailali,Clear
9864,2020-12-14,Kailali,Clear
9865,2020-12-15,Kailali,Clear
9866,2020-12-16,Kailali,Clear
9867,2020-12-17,Kailali,Clear
9868,2020-12-18,Kailali,Clear
9869,2020-12-19,Kailali,Clear
9870,2020-12-20,Kailali,Clear
9871,2020-12-21,Kailali,Clear
9872,2020-12-22,Kailali,Clear
9873,2020-12-23,Kailali,Clear
9874,2020-12-24,Kailali,Clear
9875,2020-12-25,Kailali,Clear
9876,2020-12-26,Kailali,Clear
9877,2020-12-27,Kailali,Clear
9878,2020-12-28,Kailali,Clear
9879,2020-12-29,Kailali,Clear
9880,2020-12-30,Kailali,Clear
9881,2020-12-31,Kailali,Clear
9882,2020-01-01,Kanchanpur,Clear
9883,2020-01-02,Kanchanpur,Clear
9884,2020-01-03,Kanchanpur,Clear
9885,2020-01-04,Kanchanpur,Clear
9886,2020-01-05,Kanchanpur,Clear
9887,2020-01-06,Kanchanpur,Clear
9888,2020-01-07,Kanchanpur,Clear
9889,2020-01-08,Kanchanpur,Clear
9890,2020-01-09,Kanchanpur,Clear
9891,2020-01-10,Kanchanpur,Clear
9892,2020-01-11,Kanchanpur,Clear
9893,2020-01-12,Kanchanpur,Clear
9894,2020-01-13,Kanchanpur,Clear
9895,2020-01-14,Kanchanpur,Clear
9896,2020-01-15,Kanchanpur,Clear
9897,2020-01-16,Kanchanpur,Clear
9898,2020-01-17,Kanchanpur,Clear
9899,2020-01-18,Kanchanpur,Clear
9900,2020-01-19,Kanchanpur,Clear
9901,2020-01-20,Kanchanpur,Clear
9902,2020-01-21,Kanchanpur,Clear
9903,2020-01-22,Kanchanpur,Clear
9904,2020-01-23,Kanchanpur,Clear
9905,2020-01-24,Kanchanpur,Clear
9906,2020-01-25,Kanchanpur,Clear
9907,2020-01-26,Kanchanpur,Clear
9908,2020-01-27,Kanchanpur,Clear
9909,2020-01-28,Kanchanpur,Clear
9910,2020-01-29,Kanchanpur,Clear
9911,2020-01-30,Kanchanpur,Clear
9912,2020-01-31,Kanchanpur,Clear
9913,2020-02-01,Kanchanpur,Clear
9914,2020-02-02,Kanchanpur,Clear
9915,2020-02-03,Kanchanpur,Clear
9916,2020-02-04,Kanchanpur,Clear
9917,2020-02-05,Kanchanpur,Clear
9918,2020-02-06,Kanchanpur,Clear
9919,2020-02-07,Kanchanpur,Clear
9920,2020-02-08,Kanchanpur,Clear
9921,2020-02-09,Kanchanpur,Clear
9922,2020-02-10,Kanchanpur,Clear
9923,2020-02-11,Kanchanpur,Clear
9924,2020-02-12,Kanchanpur,Clear
9925,2020-02-13,Kanchanpur,Clear
9926,2020-02-14,Kanchanpur,Clear
9927,2020-02-15,Kanchanpur,Clear
9928,2020-02-16,Kanchanpur,Clear
9929,2020-02-17,Kanchanpur,Clear
9930,2020-02-18,Kanchanpur,Clear
9931,2020-02-19,Kanchanpur,Clear
9932,2020-02-20,Kanchanpur,Clear
9933,2020-02-21,Kanchanpur,Clear
9934,2020-02-22,Kanchanpur,Clear
9935,2020-02-23,Kanchanpur,Clear
9936,2020-02-24,Kanchanpur,Clear
9937,2020-02-25,Kanchanpur,Clear
9938,2020-02-26,Kanchanpur,Clear
9939,2020-02-27,Kanchanpur,Clear
9940,2020-02-28,Kanchanpur,Clear
9941,2020-02-29,Kanchanpur,Clear
9942,2020-03-01,Kanchanpur,Clear
9943,2020-03-02,Kanchanpur,Clear
9944,2020-03-03,Kanchanpur,Clear
9945,2020-03-04,Kanchanpur,Clear
9946,2020-03-05,Kanchanpur,Clear
9947,2020-03-06,Kanchanpur,Clear
9948,2020-03-07,Kanchanpur,Clear
9949,2020-03-08,Kanchanpur,Clear
9950,2020-03-09,Kanchanpur,Clear
9951,2020-03-10,Kanchanpur,Clear
9952,2020-03-11,Kanchanpur,Clear
9953,2020-03-12,Kanchanpur,Clear
9954,2020-03-13,Kanchanpur,Clear
9955,2020-03-14,Kanchanpur,Clear
9956,2020-03-15,Kanchanpur,Clear
9957,2020-03-16,Kanchanpur,Clear
9958,2020-03-17,Kanchanpur,Clear
9959,2020-03-18,Kanchanpur,Clear
9960,2020-03-19,Kanchanpur,Clear
9961,2020-03-20,Kanchanpur,Clear
9962,2020-03-21,Kanchanpur,Clear
9963,2020-03-22,Kanchanpur,Clear
9964,2020-03-23,Kanchanpur,Clear
9965,2020-03-24,Kanchanpur,Clear
9966,2020-03-25,Kanchanpur,Clear
9967,2020-03-26,Kanchanpur,Clear
9968,2020-03-27,Kanchanpur,Clear
9969,2020-03-28,Kanchanpur,Clear
9970,2020-03-29,Kanchanpur,Clear
9971,2020-03-30,Kanchanpur,Clear
9972,2020-03-31,Kanchanpur,Clear
9973,2020-04-01,Kanchanpur,Clear
9974,2020-04-02,Kanchanpur,Clear
9975,2020-04-03,Kanchanpur,Clear
9976,2020-04-04,Kanchanpur,Clear
9977,2020-04-05,Kanchanpur,Clear
9978,2020-04-06,Kanchanpur,Clear
9979,2020-04-07,Kanchanpur,Clear
9980,2020-04-08,Kanchanpur,Clear
9981,2020-04-09,Kanchanpur,Clear
9982,2020-04-10,Kanchanpur,Clear
9983,2020-04-11,Kanchanpur,Clear
9984,2020-04-12,Kanchanpur,Clear
9985,2020-04-13,Kanchanpur,Clear
9986,2020-04-14,Kanchanpur,Clear
9987,2020-04-15,Kanchanpur,Clear
9988,2020-04-16,Kanchanpur,Clear
9989,2020-04-17,Kanchanpur,Clear
9990,2020-04-18,Kanchanpur,Clear
9991,2020-04-19,Kanchanpur,Clear
9992,2020-04-20,Kanchanpur,Clear
9993,2020-04-21,Kanchanpur,Clear
9994,2020-04-22,Kanchanpur,Clear
9995,2020-04-23,Kanchanpur,Clear
9996,2020-04-24,Kanchanpur,Clear
9997,2020-04-25,Kanchanpur,Clear
9998,2020-04-26,Kanchanpur,Clear
9999,2020-04-27,Kanchanpur,Clear
10000,2020-04-28,Kanchanpur,Clear
10001,2020-04-29,Kanchanpur,Clear
10002,2020-04-30,Kanchanpur,Clear
10003,2020-05-01,Kanchanpur,Clear
10004,2020-05-02,Kanchanpur,Clear
10005,2020-05-03,Kanchanpur,Clear
10006,2020-05-04,Kanchanpur,Clear
10007,2020-05-05,Kanchanpur,Clear
10008,2020-05-06,Kanchanpur,Clear
10009,2020-05-07,Kanchanpur,Clear
10010,2020-05-08,Kanchanpur,Clear
10011,2020-05-09,Kanchanpur,Clear
10012,2020-05-10,Kanchanpur,Clear
10013,2020-05-11,Kanchanpur,Clear
10014,2020-05-12,Kanchanpur,Clear
10015,2020-05-13,Kanchanpur,Clear
10016,2020-05-14,Kanchanpur,Clear
10017,2020-05-15,Kanchanpur,Clear
10018,2020-05-16,Kanchanpur,Clear
10019,2020-05-17,Kanchanpur,Clear
10020,2020-05-18,Kanchanpur,Clear
10021,2020-05-19,Kanchanpur,Clear
10022,2020-05-20,Kanchanpur,Clear
10023,2020-05-21,Kanchanpur,Clear
10024,2020-05-22,Kanchanpur,Clear
10025,2020-05-23,Kanchanpur,Clear
10026,2020-05-24,Kanchanpur,Clear
10027,2020-05-25,Kanchanpur,Clear
10028,2020-05-26,Kanchanpur,Clear
10029,2020-05-27,Kanchanpur,Clear
10030,2020-05-28,Kanchanpur,Clear
10031,2020-05-29,Kanchanpur,Clear
10032,2020-05-30,Kanchanpur,Clear
10033,2020-05-31,Kanchanpur,Clear
10034,2020-06-01,Kanchanpur,Clear
10035,2020-06-02,Kanchanpur,Clear
10036,2020-06-03,Kanchanpur,Clear
10037,2020-06-04,Kanchanpur,Clear
10038,2020-06-05,Kanchanpur,Clear
10039,2020-06-06,Kanchanpur,Clear
10040,2020-06-07,Kanchanpur,Clear
10041,2020-06-08,Kanchanpur,Clear
10042,2020-06-09,Kanchanpur,Clear
10043,2020-06-10,Kanchanpur,Clear
10044,2020-06-11,Kanchanpur,Clear
10045,2020-06-12,Kanchanpur,Clear
10046,2020-06-13,Kanchanpur,Clear
10047,2020-06-14,Kanchanpur,Clear
10048,2020-06-15,Kanchanpur,Clear
10049,2020-06-16,Kanchanpur,Clear
10050,2020-06-17,Kanchanpur,Clear
10051,2020-06-18,Kanchanpur,Rainy
10052,2020-06-19,Kanchanpur,Clear
10053,2020-06-20,Kanchanpur,Clear
10054,2020-06-21,Kanchanpur,Clear
10055,2020-06-22,Kanchanpur,Clear
10056,2020-06-23,Kanchanpur,Rainy
10057,2020-06-24,Kanchanpur,Rainy
10058,2020-06-25,Kanchanpur,Rainy
10059,2020-06-26,Kanchanpur,Rainy
10060,2020-06-27,Kanchanpur,Rainy
10061,2020-06-28,Kanchanpur,Rainy
10062,2020-06-29,Kanchanpur,Rainy
10063,2020-06-30,Kanchanpur,Rainy
10064,2020-07-01,Kanchanpur,Rainy
10065,2020-07-02,Kanchanpur,Rainy
10066,2020-07-03,Kanchanpur,Rainy
10067,2020-07-04,Kanchanpur,Rainy
10068,2020-07-05,Kanchanpur,Rainy
10069,2020-07-06,Kanchanpur,Rainy
10070,2020-07-07,Kanchanpur,Rainy
10071,2020-07-08,Kanchanpur,Rainy
10072,2020-07-09,Kanchanpur,Rainy
10073,2020-07-10,Kanchanpur,Rainy
10074,2020-07-11,Kanchanpur,Rainy
10075,2020-07-12,Kanchanpur,Rainy
10076,2020-07-13,Kanchanpur,Rainy
10077,2020-07-14,Kanchanpur,Rainy
10078,2020-07-15,Kanchanpur,Rainy
10079,2020-07-16,Kanchanpur,Rainy
10080,2020-07-17,Kanchanpur,Rainy
10081,2020-07-18,Kanchanpur,Rainy
10082,2020-07-19,Kanchanpur,Rainy
10083,2020-07-20,Kanchanpur,Rainy
10084,2020-07-21,Kanchanpur,Rainy
10085,2020-07-22,Kanchanpur,Rainy
10086,2020-07-23,Kanchanpur,Rainy
10087,2020-07-24,Kanchanpur,Rainy
10088,2020-07-25,Kanchanpur,Rainy
10089,2020-07-26,Kanchanpur,Rainy
10090,2020-07-27,Kanchanpur,Rainy
10091,2020-07-28,Kanchanpur,Rainy
10092,2020-07-29,Kanchanpur,Rainy
10093,2020-07-30,Kanchanpur,Rainy
10094,2020-07-31,Kanchanpur,Rainy
10095,2020-08-01,Kanchanpur,Rainy
10096,2020-08-02,Kanchanpur,Rainy
10097,2020-08-03,Kanchanpur,Rainy
10098,2020-08-04,Kanchanpur,Rainy
10099,2020-08-05,Kanchanpur,Rainy
10100,2020-08-06,Kanchanpur,Rainy
10101,2020-08-07,Kanchanpur,Rainy
10102,2020-08-08,Kanchanpur,Rainy
10103,2020-08-09,Kanchanpur,Rainy
10104,2020-08-10,Kanchanpur,Rainy
10105,2020-08-11,Kanchanpur,Rainy
10106,2020-08-12,Kanchanpur,Rainy
10107,2020-08-13,Kanchanpur,Rainy
10108,2020-08-14,Kanchanpur,Rainy
10109,2020-08-15,Kanchanpur,Rainy
10110,2020-08-16,Kanchanpur,Rainy
10111,2020-08-17,Kanchanpur,Rainy
10112,2020-08-18,Kanchanpur,Rainy
10113,2020-08-19,Kanchanpur,Rainy
10114,2020-08-20,Kanchanpur,Rainy
10115,2020-08-21,Kanchanpur,Rainy
10116,2020-08-22,Kanchanpur,Rainy
10117,2020-08-23,Kanchanpur,Rainy
10118,2020-08-24,Kanchanpur,Rainy
10119,2020-08-25,Kanchanpur,Rainy
10120,2020-08-26,Kanchanpur,Rainy
10121,2020-08-27,Kanchanpur,Rainy
10122,2020-08-28,Kanchanpur,Rainy
10123,2020-08-29,Kanchanpur,Rainy
10124,2020-08-30,Kanchanpur,Rainy
10125,2020-08-31,Kanchanpur,Rainy
10126,2020-09-01,Kanchanpur,Rainy
10127,2020-09-02,Kanchanpur,Rainy
10128,2020-09-03,Kanchanpur,Rainy
10129,2020-09-04,Kanchanpur,Rainy
10130,2020-09-05,Kanchanpur,Rainy
10131,2020-09-06,Kanchanpur,Rainy
10132,2020-09-07,Kanchanpur,Rainy
10133,2020-09-08,Kanchanpur,Rainy
10134,2020-09-09,Kanchanpur,Cloudy
10135,2020-09-10,Kanchanpur,Cloudy
10136,2020-09-11,Kanchanpur,Rainy
10137,2020-09-12,Kanchanpur,Rainy
10138,2020-09-13,Kanchanpur,Rainy
10139,2020-09-14,Kanchanpur,Cloudy
10140,2020-09-15,Kanchanpur,Cloudy
10141,2020-09-16,Kanchanpur,Cloudy
10142,2020-09-17,Kanchanpur,Cloudy
10143,2020-09-18,Kanchanpur,Cloudy
10144,2020-09-19,Kanchanpur,Cloudy
10145,2020-09-20,Kanchanpur,Cloudy
10146,2020-09-21,Kanchanpur,Cloudy
10147,2020-09-22,Kanchanpur,Cloudy
10148,2020-09-23,Kanchanpur,Cloudy
10149,2020-09-24,Kanchanpur,Cloudy
10150,2020-09-25,Kanchanpur,Cloudy
10151,2020-09-26,Kanchanpur,Cloudy
10152,2020-09-27,Kanchanpur,Cloudy
10153,2020-09-28,Kanchanpur,Cloudy
10154,2020-09-29,Kanchanpur,Cloudy
10155,2020-09-30,Kanchanpur,Cloudy
10156,2020-10-01,Kanchanpur,Cloudy
10157,2020-10-02,Kanchanpur,Clear
10158,2020-10-03,Kanchanpur,Clear
10159,2020-10-04,Kanchanpur,Clear
10160,2020-10-05,Kanchanpur,Clear
10161,2020-10-06,Kanchanpur,Clear
10162,2020-10-07,Kanchanpur,Clear
10163,2020-10-08,Kanchanpur,Clear
10164,2020-10-09,Kanchanpur,Clear
10165,2020-10-10,Kanchanpur,Clear
10166,2020-10-11,Kanchanpur,Clear
10167,2020-10-12,Kanchanpur,Clear
10168,2020-10-13,Kanchanpur,Clear
10169,2020-10-14,Kanchanpur,Clear
10170,2020-10-15,Kanchanpur,Clear
10171,2020-10-16,Kanchanpur,Clear
10172,2020-10-17,Kanchanpur,Clear
10173,2020-10-18,Kanchanpur,Clear
10174,2020-10-19,Kanchanpur,Clear
10175,2020-10-20,Kanchanpur,Clear
10176,2020-10-21,Kanchanpur,Clear
10177,2020-10-22,Kanchanpur,Clear
10178,2020-10-23,Kanchanpur,Clear
10179,2020-10-24,Kanchanpur,Clear
10180,2020-10-25,Kanchanpur,Clear
10181,2020-10-26,Kanchanpur,Clear
10182,2020-10-27,Kanchanpur,Clear
10183,2020-10-28,Kanchanpur,Clear
10184,2020-10-29,Kanchanpur,Clear
10185,2020-10-30,Kanchanpur,Clear
10186,2020-10-31,Kanchanpur,Clear
10187,2020-11-01,Kanchanpur,Clear
10188,2020-11-02,Kanchanpur,Clear
10189,2020-11-03,Kanchanpur,Clear
10190,2020-11-04,Kanchanpur,Clear
10191,2020-11-05,Kanchanpur,Clear
10192,2020-11-06,Kanchanpur,Clear
10193,2020-11-07,Kanchanpur,Clear
10194,2020-11-08,Kanchanpur,Clear
10195,2020-11-09,Kanchanpur,Clear
10196,2020-11-10,Kanchanpur,Clear
10197,2020-11-11,Kanchanpur,Clear
10198,2020-11-12,Kanchanpur,Clear
10199,2020-11-13,Kanchanpur,Clear
10200,2020-11-14,Kanchanpur,Clear
10201,2020-11-15,Kanchanpur,Clear
10202,2020-11-16,Kanchanpur,Clear
10203,2020-11-17,Kanchanpur,Clear
10204,2020-11-18,Kanchanpur,Clear
10205,2020-11-19,Kanchanpur,Clear
10206,2020-11-20,Kanchanpur,Clear
10207,2020-11-21,Kanchanpur,Clear
10208,2020-11-22,Kanchanpur,Clear
10209,2020-11-23,Kanchanpur,Clear
10210,2020-11-24,Kanchanpur,Clear
10211,2020-11-25,Kanchanpur,Clear
10212,2020-11-26,Kanchanpur,Clear
10213,2020-11-27,Kanchanpur,Clear
10214,2020-11-28,Kanchanpur,Clear
10215,2020-11-29,Kanchanpur,Clear
10216,2020-11-30,Kanchanpur,Clear
10217,2020-12-01,Kanchanpur,Clear
10218,2020-12-02,Kanchanpur,Clear
10219,2020-12-03,Kanchanpur,Clear
10220,2020-12-04,Kanchanpur,Clear
10221,2020-12-05,Kanchanpur,Clear
10222,2020-12-06,Kanchanpur,Clear
10223,2020-12-07,Kanchanpur,Clear
10224,2020-12-08,Kanchanpur,Clear
10225,2020-12-09,Kanchanpur,Clear
10226,2020-12-10,Kanchanpur,Clear
10227,2020-12-11,Kanchanpur,Clear
10228,2020-12-12,Kanchanpur,Clear
10229,2020-12-13,Kanchanpur,Clear
10230,2020-12-14,Kanchanpur,Clear
10231,2020-12-15,Kanchanpur,Clear
10232,2020-12-16,Kanchanpur,Clear
10233,2020-12-17,Kanchanpur,Clear
10234,2020-12-18,Kanchanpur,Clear
10235,2020-12-19,Kanchanpur,Clear
10236,2020-12-20,Kanchanpur,Clear
10237,2020-12-21,Kanchanpur,Clear
10238,2020-12-22,Kanchanpur,Clear
10239,2020-12-23,Kanchanpur,Clear
10240,2020-12-24,Kanchanpur,Clear
10241,2020-12-25,Kanchanpur,Clear
10242,2020-12-26,Kanchanpur,Clear
10243,2020-12-27,Kanchanpur,Clear
10244,2020-12-28,Kanchanpur,Clear
10245,2020-12-29,Kanchanpur,Clear
10246,2020-12-30,Kanchanpur,Clear
10247,2020-12-31,Kanchanpur,Clear
10248,2020-01-01,Kaski,Clear
10249,2020-01-02,Kaski,Clear
10250,2020-01-03,Kaski,Clear
10251,2020-01-04,Kaski,Clear
10252,2020-01-05,Kaski,Clear
10253,2020-01-06,Kaski,Clear
10254,2020-01-07,Kaski,Clear
10255,2020-01-08,Kaski,Clear
10256,2020-01-09,Kaski,Clear
10257,2020-01-10,Kaski,Clear
10258,2020-01-11,Kaski,Clear
10259,2020-01-12,Kaski,Clear
10260,2020-01-13,Kaski,Clear
10261,2020-01-14,Kaski,Clear
10262,2020-01-15,Kaski,Clear
10263,2020-01-16,Kaski,Clear
10264,2020-01-17,Kaski,Clear
10265,2020-01-18,Kaski,Clear
10266,2020-01-19,Kaski,Clear
10267,2020-01-20,Kaski,Clear
10268,2020-01-21,Kaski,Clear
10269,2020-01-22,Kaski,Clear
10270,2020-01-23,Kaski,Clear
10271,2020-01-24,Kaski,Clear
10272,2020-01-25,Kaski,Clear
10273,2020-01-26,Kaski,Clear
10274,2020-01-27,Kaski,Clear
10275,2020-01-28,Kaski,Clear
10276,2020-01-29,Kaski,Clear
10277,2020-01-30,Kaski,Clear
10278,2020-01-31,Kaski,Clear
10279,2020-02-01,Kaski,Clear
10280,2020-02-02,Kaski,Clear
10281,2020-02-03,Kaski,Clear
10282,2020-02-04,Kaski,Clear
10283,2020-02-05,Kaski,Clear
10284,2020-02-06,Kaski,Clear
10285,2020-02-07,Kaski,Clear
10286,2020-02-08,Kaski,Clear
10287,2020-02-09,Kaski,Clear
10288,2020-02-10,Kaski,Clear
10289,2020-02-11,Kaski,Clear
10290,2020-02-12,Kaski,Clear
10291,2020-02-13,Kaski,Clear
10292,2020-02-14,Kaski,Clear
10293,2020-02-15,Kaski,Clear
10294,2020-02-16,Kaski,Clear
10295,2020-02-17,Kaski,Clear
10296,2020-02-18,Kaski,Clear
10297,2020-02-19,Kaski,Clear
10298,2020-02-20,Kaski,Clear
10299,2020-02-21,Kaski,Clear
10300,2020-02-22,Kaski,Clear
10301,2020-02-23,Kaski,Clear
10302,2020-02-24,Kaski,Clear
10303,2020-02-25,Kaski,Clear
10304,2020-02-26,Kaski,Clear
10305,2020-02-27,Kaski,Clear
10306,2020-02-28,Kaski,Clear
10307,2020-02-29,Kaski,Clear
10308,2020-03-01,Kaski,Clear
10309,2020-03-02,Kaski,Clear
10310,2020-03-03,Kaski,Clear
10311,2020-03-04,Kaski,Clear
10312,2020-03-05,Kaski,Clear
10313,2020-03-06,Kaski,Clear
10314,2020-03-07,Kaski,Clear
10315,2020-03-08,Kaski,Clear
10316,2020-03-09,Kaski,Clear
10317,2020-03-10,Kaski,Clear
10318,2020-03-11,Kaski,Clear
10319,2020-03-12,Kaski,Clear
10320,2020-03-13,Kaski,Clear
10321,2020-03-14,Kaski,Clear
10322,2020-03-15,Kaski,Clear
10323,2020-03-16,Kaski,Clear
10324,2020-03-17,Kaski,Clear
10325,2020-03-18,Kaski,Clear
10326,2020-03-19,Kaski,Clear
10327,2020-03-20,Kaski,Clear
10328,2020-03-21,Kaski,Clear
10329,2020-03-22,Kaski,Clear
